order_count,total_payment,avg_review_score,avg_delivery_days,days_since_last_purchase
1,136.41,5.0,7.0,408
1,173.23,5.0,7.0,275
1,151.78,5.0,5.0,154
1,79.19,5.0,7.0,527
1,144.58,1.0,1.0,176
1,442.32,5.0,15.0,141
1,198.96,5.0,4.0,73
1,108.68,5.0,6.0,131
1,86.73,5.0,3.0,483
1,31.72,5.0,6.0,188
1,80.89,4.0,8.0,58
1,69.12,4.0,6.0,317
1,141.39,4.0,10.0,426
1,1192.04,5.0,5.0,331
1,225.03,5.0,17.0,319
1,231.25,5.0,8.0,597
1,30.62,5.0,2.0,285
1,256.33,3.0,7.0,457
1,35.35,5.0,5.0,56
1,60.0,5.0,14.0,380
1,215.69,5.0,6.0,607
1,789.8399999999999,4.0,9.0,243
1,74.09,5.0,13.0,209
1,185.9,5.0,10.0,372
1,135.71,5.0,13.0,168
1,58.71,3.0,20.0,327
1,161.31,1.0,13.0,145
1,60.38,5.0,5.0,156
1,134.27,4.0,10.0,584
1,119.47,2.0,7.0,107
1,37.09,5.0,14.0,515
1,171.43,5.0,21.0,72
1,689.44,5.0,4.0,366
1,85.73,1.0,35.0,233
1,799.16,4.0,28.0,222
1,85.47,5.0,8.0,324
1,78.2,5.0,7.0,582
1,1293.27,1.0,16.0,478
1,173.86,5.0,13.0,357
1,73.27,5.0,7.0,159
1,2455.12,1.0,33.0,68
1,48.48,1.0,12.0,75
1,139.84,5.0,16.0,149
1,166.11,5.0,5.0,576
1,117.85,5.0,7.0,505
1,102.87,4.0,42.0,286
1,38.14,4.0,0.0,105
1,53.0,5.0,9.0,498
1,644.9399999999999,1.0,16.0,302
2,1790.36,1.0,2.909090909090909,257
1,139.06,5.0,6.0,105
1,90.88,3.0,17.0,418
1,31.75,3.0,15.0,322
1,361.17,5.0,20.0,278
1,177.67,5.0,15.0,407
1,132.1,5.0,20.0,398
1,55.75,5.0,5.0,364
1,66.89,5.0,7.0,400
1,100.24,1.0,39.0,265
1,24.83,5.0,9.0,183
1,57.5,5.0,14.0,410
1,70.89,5.0,3.0,77
1,318.55,5.0,10.0,163
1,141.43,5.0,11.0,426
1,100.27,5.0,7.0,173
1,173.74,5.0,5.0,580
1,1381.83,5.0,28.0,309
1,210.89,1.0,46.0,333
1,121.96,5.0,6.0,520
1,107.78,5.0,11.0,409
1,34.51,5.0,15.0,564
1,94.3,5.0,9.0,343
1,218.62,4.0,14.0,206
1,35.24,5.0,5.0,66
1,104.92,5.0,9.0,239
1,51.1,1.0,16.0,151
1,55.04,5.0,9.0,221
1,63.54,4.0,2.0,58
1,117.43,5.0,15.0,539
1,301.67,2.0,19.0,522
1,542.36,5.0,7.0,313
1,52.58,1.0,0.0,106
2,674.44,5.0,10.5,411
1,622.16,5.0,3.0,346
1,354.08,5.0,6.0,492
2,261.72,5.0,14.0,300
1,246.26,1.0,28.0,226
1,147.45,5.0,10.0,425
1,47.5,2.0,31.0,325
1,215.64,5.0,9.0,442
1,77.16,5.0,6.0,588
1,230.32,5.0,11.0,558
1,41.2,4.0,8.0,190
1,164.79,5.0,15.0,240
1,110.36,3.0,11.0,356
1,314.41,4.0,5.0,609
1,340.47,5.0,5.0,125
1,55.1,5.0,14.0,350
1,706.33,5.0,6.0,443
1,40.0,5.0,25.0,247
1,107.39,5.0,5.0,66
1,64.1,2.0,19.0,324
1,284.9,4.0,7.0,324
1,186.1,5.0,9.0,114
2,768.5400000000001,2.0,6.25,444
1,102.53,4.0,3.0,171
1,220.2,3.0,13.0,229
1,137.61,5.0,13.0,174
1,336.12,4.0,23.0,236
1,127.01,5.0,6.0,416
1,88.2,5.0,1.0,119
1,47.63,4.0,5.0,378
1,57.63,3.0,7.0,253
1,40.01,2.0,3.0,497
1,59.84,5.0,19.0,234
1,297.0,1.0,22.0,240
1,812.76,4.0,13.0,64
1,37.0,4.0,6.0,299
1,198.13,5.0,12.0,188
1,127.04,5.0,6.0,85
1,163.89,4.0,14.0,169
1,119.73,4.0,19.0,180
1,82.9,5.0,4.0,169
1,528.22,5.0,5.0,219
1,123.99,5.0,4.0,511
1,138.74,5.0,7.0,168
1,174.91,5.0,25.0,306
1,43.04,4.0,12.0,147
1,38.96,5.0,3.0,54
1,89.77,5.0,3.0,118
1,979.42,1.0,35.0,329
1,158.38,5.0,11.0,377
2,177.74,4.5,15.0,158
1,367.45,5.0,8.0,58
1,32.7,5.0,4.0,67
1,566.29,5.0,5.0,184
1,77.89,5.0,11.0,293
1,179.0,5.0,13.0,188
1,262.42,3.0,24.0,219
1,292.56,4.0,7.0,288
1,221.98,5.0,18.0,338
1,57.5,4.0,11.0,327
1,153.72,2.0,23.0,156
1,102.12,3.0,9.0,405
1,72.9,3.0,10.0,541
1,731.96,5.0,35.0,570
1,34.22,5.0,7.0,125
1,223.14,5.0,6.0,319
1,37.79,5.0,7.0,175
1,187.41,4.0,17.0,223
1,321.78,5.0,13.0,340
1,66.11,5.0,15.0,514
1,115.5,5.0,1.0,176
1,108.87,4.0,19.0,78
1,63.44,5.0,7.0,195
1,149.48,5.0,18.0,453
1,85.8,4.0,7.0,275
1,298.84,1.0,3.0,386
1,68.13,4.0,11.0,134
1,75.53,5.0,12.0,511
1,171.44,5.0,16.0,433
1,130.57,4.0,21.0,362
1,170.76,1.0,2.0,133
1,196.36,5.0,4.0,80
1,198.73,5.0,13.0,203
1,302.53,5.0,7.0,491
1,97.43,5.0,15.0,77
1,31.75,5.0,6.0,326
1,307.14,5.0,6.0,616
1,119.19,1.0,21.0,186
1,342.32,5.0,4.0,73
1,61.98,4.0,18.0,101
1,81.89,5.0,6.0,319
1,134.91,5.0,11.0,598
1,101.64,4.0,6.0,209
1,153.05,5.0,16.0,65
1,132.17,1.0,2.0,114
1,109.72,5.0,8.0,70
1,85.21,5.0,8.0,202
1,103.37,5.0,4.0,412
1,52.92,5.0,4.0,59
1,89.67,5.0,1.0,475
1,85.85,5.0,19.0,419
1,235.74,5.0,7.0,280
1,202.41,5.0,14.0,92
1,48.15,4.0,17.0,312
1,147.59,5.0,3.0,57
1,106.25,5.0,3.0,288
1,650.65,5.0,7.0,169
1,79.07,3.0,12.0,523
1,138.41,5.0,10.0,185
1,218.27,1.0,37.0,213
1,135.92,4.0,10.0,290
1,45.86,2.0,4.0,586
1,80.72,5.0,23.0,284
1,104.55,5.0,27.0,413
1,109.16,5.0,8.0,183
1,87.13,5.0,5.0,565
1,119.89,5.0,19.0,74
1,76.19,5.0,14.0,134
2,245.8,3.6666666666666665,4.0,141
1,757.68,4.0,1.0,57
1,41.09,5.0,11.0,238
1,213.74,5.0,6.0,204
1,195.6,4.0,4.0,106
1,188.52,1.0,18.0,267
1,394.16,5.0,14.0,153
1,52.47,5.0,5.0,477
1,51.42,4.0,10.0,543
1,228.69,5.0,5.0,349
1,497.34,1.0,1.0,126
1,132.22,5.0,3.0,529
1,316.79,1.0,9.0,554
1,127.92,5.0,7.0,477
1,52.82,5.0,20.0,313
1,335.96,5.0,14.0,254
1,114.17,5.0,5.0,153
1,99.54,5.0,3.0,267
1,131.26,5.0,9.0,389
1,72.18,5.0,5.0,104
1,215.6,5.0,10.0,169
1,201.74,1.0,50.0,268
1,88.58000000000001,4.0,7.0,62
2,85.8,5.0,8.0,134
1,165.07999999999998,5.0,10.0,545
1,250.0,4.0,13.0,378
1,180.04,5.0,10.0,327
1,83.41,5.0,5.0,285
1,56.78,5.0,2.0,442
1,193.2,5.0,17.0,214
1,90.89,5.0,28.0,207
1,68.96,5.0,2.0,79
1,235.31,4.0,18.0,347
1,44.23,5.0,14.0,223
1,137.58,4.0,23.0,255
1,35.0,2.0,8.0,267
1,113.48,5.0,7.0,133
1,72.14,5.0,7.0,446
1,64.62,2.0,24.0,424
1,32.58,5.0,4.0,462
1,36.01,5.0,5.0,405
1,58.43,5.0,11.0,126
1,79.61,3.0,14.0,569
1,49.09,5.0,7.0,433
1,84.44,5.0,11.0,132
1,171.27,5.0,7.0,268
1,220.16,5.0,5.0,209
1,111.82,4.0,9.0,230
1,120.18,5.0,8.0,261
1,170.04,5.0,12.0,187
1,152.62,5.0,16.0,261
1,287.61,5.0,15.0,223
1,204.65,4.0,11.0,536
1,217.49,5.0,8.0,127
1,79.1,4.0,7.0,367
1,76.29,5.0,1.0,162
1,65.09,4.0,9.0,273
1,110.44,5.0,9.0,186
1,206.84,5.0,26.0,230
1,240.61,5.0,4.0,109
1,69.12,2.0,21.0,253
1,63.39,3.0,14.0,486
1,72.05,5.0,8.0,469
1,65.05,5.0,11.0,525
1,61.11,2.0,7.0,441
1,47.38,4.0,6.0,292
1,233.12,3.0,6.0,58
1,21.04,5.0,3.0,193
1,71.14,4.0,24.0,327
1,29.29,4.0,3.0,194
1,115.58,4.0,18.0,223
1,735.08,4.0,12.0,126
1,76.55,5.0,3.0,68
1,106.43,5.0,2.0,168
1,133.25,3.0,18.0,185
1,271.54,5.0,2.0,421
1,28.51,5.0,2.0,77
1,448.32,5.0,13.0,118
1,25.97,5.0,7.0,128
1,73.16,5.0,10.0,286
1,51.88,5.0,4.0,412
1,1244.56,2.0,8.0,206
2,227.11,4.0,4.333333333333333,512
1,377.07,4.0,4.0,135
1,177.69,5.0,7.0,154
1,32.52,5.0,8.0,557
1,178.22,5.0,9.0,88
1,334.6,1.0,9.0,585
1,78.06,5.0,11.0,426
1,348.99,5.0,2.0,127
1,104.27,5.0,15.0,239
1,167.76,5.0,6.0,170
1,114.84,4.0,6.0,470
1,64.32,5.0,20.0,153
1,86.83,1.0,6.0,348
1,283.44,4.0,6.0,392
1,142.19,4.0,5.0,550
1,310.16,5.0,16.0,329
1,122.57,4.0,4.0,194
1,146.21,5.0,1.0,287
1,118.75,1.0,61.0,266
1,110.33,3.0,21.0,187
1,113.15,1.0,29.0,237
1,104.0,1.0,41.0,385
1,1919.44,1.0,3.0,156
1,124.5,5.0,8.0,394
1,48.13,5.0,9.0,213
1,99.9,4.0,26.0,162
1,144.13,5.0,9.0,476
1,49.51,5.0,5.0,559
1,234.36,5.0,7.0,350
1,142.48,4.0,8.0,592
1,167.52,1.0,36.0,320
1,632.68,5.0,13.0,532
1,52.23,5.0,11.0,326
1,131.46,5.0,11.0,319
1,108.41,5.0,5.0,177
1,30.86,5.0,1.0,530
1,66.5,5.0,9.0,367
1,221.94,5.0,26.0,391
1,170.36,5.0,8.0,568
1,190.86,5.0,18.0,356
1,185.86,1.0,84.0,327
1,148.22,1.0,35.0,244
1,58.1,5.0,7.0,275
1,61.1,5.0,0.0,104
1,65.48,5.0,6.0,390
1,101.15,4.0,20.0,367
1,245.4,3.0,6.0,336
1,439.72,5.0,14.0,272
1,1539.0,5.0,14.0,223
1,80.38,5.0,8.0,242
1,36.39,5.0,4.0,172
1,34.23,1.0,24.0,152
1,217.64,5.0,12.0,383
1,349.93,5.0,13.0,91
1,269.16,1.0,4.0,160
1,365.72,3.0,15.0,326
1,58.74,5.0,11.0,593
1,91.61,5.0,12.0,109
1,47.53,4.0,3.0,81
1,120.87,3.0,13.0,484
1,105.97,3.0,23.0,191
1,121.38,5.0,3.0,186
1,315.73,3.0,8.0,317
1,22.77,4.0,13.0,327
1,130.56,5.0,21.0,385
1,46.78,3.0,6.0,401
1,92.29,1.0,17.0,277
1,335.04,5.0,2.0,218
1,305.65,5.0,6.0,91
1,85.14,5.0,8.0,317
1,361.6,5.0,23.0,231
1,1684.48,5.0,10.0,282
1,313.94,5.0,14.0,76
1,247.47,3.0,22.0,156
1,265.49,3.0,9.0,466
1,234.08,5.0,28.0,280
1,988.48,5.0,7.0,183
1,1415.66,1.0,14.0,160
1,105.96,4.0,18.0,229
1,124.09,1.0,12.0,424
1,119.46,4.0,8.0,78
1,141.52,4.0,5.0,202
1,273.18,4.0,7.0,327
1,108.81,3.0,4.0,103
1,52.75,3.0,48.0,172
1,127.92,4.0,7.0,508
1,279.98,4.0,9.0,64
1,152.17,5.0,2.0,254
1,80.89,4.0,12.0,187
1,35.72,5.0,5.0,560
1,121.49,5.0,11.0,284
1,1963.14,4.0,7.0,189
1,125.77,5.0,11.0,131
1,207.73,4.0,31.0,203
1,74.03,5.0,4.0,475
2,100.78,4.5,5.5,78
1,65.05,5.0,18.0,320
2,1833.91,5.0,7.6,56
2,731.36,4.0,10.0,230
1,112.3,5.0,5.0,614
1,131.11,5.0,6.0,164
1,276.52,5.0,4.0,295
1,56.86,5.0,12.0,636
1,286.9,5.0,3.0,129
1,112.84,5.0,15.0,308
1,86.61,3.0,8.0,511
1,368.28,4.0,13.0,539
1,65.0,5.0,8.0,325
1,64.0,4.0,8.0,247
1,140.3,5.0,6.0,418
1,129.57,5.0,24.0,166
1,84.56,2.0,28.0,574
1,226.13,4.0,18.0,370
1,167.39,5.0,20.0,294
1,490.1,4.0,3.0,79
1,135.39,5.0,12.0,470
1,273.62,3.0,16.0,581
1,268.92,1.0,11.0,221
1,56.92,1.0,17.0,292
1,82.39,5.0,3.0,150
2,540.8199999999999,2.333333333333333,18.666666666666668,448
1,19.78,5.0,2.0,259
1,52.94,5.0,15.0,125
1,33.13,5.0,16.0,219
1,357.58,5.0,5.0,585
1,447.86,1.0,24.0,229
1,65.73,5.0,10.0,491
1,159.86,5.0,3.0,275
1,51.5,4.0,20.0,447
2,342.32,4.5,10.5,108
1,83.36,5.0,9.0,175
1,56.63,4.0,15.0,371
1,57.0,5.0,10.0,409
1,239.8,5.0,19.0,293
1,93.8,5.0,16.0,71
1,138.62,1.0,31.0,153
1,266.34,4.0,6.0,167
1,333.48,5.0,11.0,320
1,116.2,4.0,7.0,70
1,198.47,5.0,19.0,446
1,44.08,5.0,15.0,251
1,224.17,5.0,37.0,401
1,177.99,5.0,3.0,624
1,40.84,1.0,14.0,469
1,104.37,5.0,12.0,448
1,49.34,5.0,7.0,275
1,77.28999999999999,5.0,8.0,217
1,191.93,4.0,19.0,370
1,126.64,4.0,5.0,167
1,131.35,5.0,12.0,125
1,91.79,5.0,10.0,131
1,196.92,5.0,7.0,462
1,57.59,4.0,14.0,469
1,62.01,4.0,10.0,367
1,93.26,5.0,13.0,267
1,583.3,5.0,21.0,555
1,146.88,5.0,6.0,55
1,364.69,5.0,5.0,254
1,17.61,5.0,6.0,197
1,34.13,5.0,7.0,118
1,77.57,5.0,8.0,350
1,129.55,4.0,4.0,454
1,92.87,5.0,4.0,346
1,212.06,1.0,20.0,75
1,96.88,3.0,13.0,409
1,85.33,5.0,23.0,212
1,34.13,5.0,6.0,140
1,36.0,1.0,6.0,276
1,309.18,5.0,3.0,161
1,95.34,1.0,27.0,182
1,79.33,1.0,5.0,309
1,174.08,4.0,24.0,599
1,27.67,5.0,16.0,621
1,72.63,4.0,10.0,611
1,109.16,5.0,21.0,328
2,145.46,5.0,11.5,329
1,173.88,5.0,12.0,173
1,64.1,5.0,12.0,342
1,183.43,5.0,6.0,269
1,545.13,5.0,24.0,424
1,148.18,1.0,15.0,260
1,109.82,5.0,5.0,73
1,81.63,1.0,4.0,410
1,37.37,5.0,4.0,87
1,33.4,5.0,19.0,250
1,36.94,4.0,5.0,196
1,69.71,5.0,4.0,264
1,224.7,4.0,18.0,153
1,150.7,5.0,2.0,177
1,45.1,4.0,9.0,527
1,112.71,5.0,3.0,432
1,127.41,5.0,1.0,281
1,104.12,2.0,41.0,317
1,204.38,4.0,22.0,739
1,120.16,4.0,16.0,315
1,60.85,5.0,9.0,445
1,314.21,5.0,10.0,226
1,71.62,5.0,11.0,271
1,101.73,5.0,4.0,306
1,191.04,1.0,3.0,251
1,105.65,5.0,6.0,182
1,489.09,5.0,10.0,230
2,226.35,3.0,11.0,422
1,45.34,4.0,3.0,464
1,50.09,4.0,13.0,440
1,143.04,5.0,13.0,112
1,495.0,5.0,7.0,84
1,139.81,4.0,30.0,155
2,245.29,5.0,10.0,274
1,152.58,5.0,1.0,435
1,46.0,5.0,2.0,395
1,62.69,5.0,6.0,210
1,83.13,1.0,34.0,322
1,169.18,5.0,1.0,80
1,351.28,5.0,11.0,559
1,41.1,5.0,6.0,433
1,295.83,4.0,9.0,174
1,56.15,5.0,6.0,172
1,240.32,1.0,23.0,267
1,65.39,4.0,2.0,107
1,96.8,5.0,6.0,448
1,52.04,5.0,5.0,104
1,60.37,5.0,15.0,256
1,171.0,4.0,8.0,198
1,70.07,4.0,6.0,61
1,361.45,5.0,3.0,512
1,123.25,5.0,8.0,542
1,40.37,5.0,7.0,218
1,202.06,1.0,6.0,299
1,147.15,5.0,6.0,313
1,209.41,5.0,16.0,214
1,41.75,5.0,7.0,502
1,29.68,4.0,8.0,253
1,35.85,5.0,6.0,55
1,45.82,4.0,10.0,381
1,32.09,1.0,5.0,315
1,145.7,3.0,2.0,84
1,80.11,5.0,16.0,226
1,63.0,5.0,8.0,323
1,149.68,5.0,11.0,95
1,96.69,5.0,9.0,89
1,61.77,5.0,7.0,314
1,139.75,5.0,8.0,129
1,389.01,1.0,37.0,232
1,163.79,4.0,16.0,259
1,266.48,5.0,9.0,348
1,61.27,2.0,3.0,61
1,60.1,1.0,40.0,632
1,136.04,5.0,5.0,116
1,45.83,5.0,9.0,66
1,85.27,4.0,11.0,319
1,236.97,5.0,29.0,267
1,98.82,5.0,27.0,331
1,87.73,4.0,8.0,491
1,63.61,5.0,6.0,179
1,206.44,5.0,12.0,572
2,193.68,3.0,31.5,314
1,130.73,3.0,11.0,284
1,82.47,1.0,8.0,225
1,88.92,4.0,4.0,587
1,63.1,5.0,6.0,363
1,41.43,4.0,6.0,588
1,2006.88,1.0,9.0,592
1,91.66,5.0,3.0,415
1,119.48,4.0,3.0,441
1,203.67,5.0,5.0,333
1,207.57,5.0,4.0,275
1,80.86,2.0,3.0,158
1,35.09,5.0,10.0,500
1,61.75,4.0,8.0,322
1,30.04,5.0,17.0,583
1,82.98,3.0,14.0,279
1,264.98,4.0,3.0,285
1,318.8,5.0,14.0,79
1,130.0,5.0,13.0,504
1,373.2,5.0,17.0,220
1,62.61,5.0,6.0,160
1,29.47,5.0,6.0,433
1,177.25,4.0,14.0,99
1,541.6,5.0,9.0,364
1,295.63,5.0,8.0,337
1,77.57,5.0,15.0,454
1,173.53,1.0,15.0,217
1,243.28,5.0,6.0,498
1,115.46,5.0,3.0,277
1,66.50999999999999,5.0,18.0,607
1,44.09,4.0,15.0,269
1,167.95,5.0,9.0,222
1,133.08,5.0,11.0,516
1,231.0,4.0,8.0,282
1,39.47,3.0,5.0,70
1,137.48,5.0,7.0,621
1,1436.46,5.0,10.0,159
1,280.7,5.0,6.0,487
1,65.1,5.0,10.0,92
2,1431.52,5.0,2.0,184
1,698.63,4.0,21.0,201
1,98.35,5.0,8.0,114
2,498.52,3.5,17.0,232
1,62.05,1.0,15.0,183
1,31.75,5.0,10.0,410
1,65.69,5.0,17.0,232
1,255.83,4.0,16.0,618
1,63.9,4.0,7.0,413
1,27.29,5.0,4.0,152
1,91.86,4.0,8.0,299
1,54.62,5.0,6.0,252
1,1027.04,1.0,9.0,374
1,138.87,5.0,17.0,402
1,137.16,5.0,2.0,388
1,64.53,2.0,26.0,285
1,143.65,4.0,19.0,279
1,257.76,4.0,4.0,114
1,143.08,5.0,6.0,183
1,101.22,5.0,7.0,393
1,83.88,5.0,2.0,199
1,150.87,2.0,31.0,390
1,239.9,5.0,5.0,631
1,109.5,5.0,3.0,443
1,189.37,5.0,17.0,244
1,622.73,5.0,8.0,427
2,287.8,4.0,13.0,373
1,34.86,4.0,2.0,548
2,206.22,5.0,5.0,642
1,116.24,5.0,2.0,595
1,275.19,4.0,1.0,203
2,85.71,5.0,3.5,386
1,127.92,2.0,24.0,240
1,95.64,5.0,8.0,55
1,66.6,2.0,9.0,517
1,58.94,5.0,6.0,362
1,150.74,1.0,38.0,313
1,131.47,3.0,3.0,66
1,64.7,5.0,6.0,485
1,70.72,1.0,7.0,324
2,187.61,4.333333333333333,12.333333333333334,356
1,65.68,4.0,27.0,363
1,61.62,5.0,31.0,375
2,328.4,3.0,23.5,162
1,128.24,1.0,15.0,497
1,362.66,5.0,7.0,204
1,121.39,5.0,7.0,139
1,155.29,5.0,2.0,85
1,274.12,5.0,6.0,524
1,36.78,5.0,8.0,155
1,35.69,5.0,12.0,297
1,162.1,5.0,5.0,630
1,274.85,5.0,7.0,200
1,32.29,4.0,1.0,137
1,724.29,5.0,12.0,125
1,45.3,5.0,4.0,84
1,49.59,5.0,5.0,440
1,108.44,5.0,5.0,491
1,340.47,5.0,4.0,117
1,45.09,5.0,15.0,247
1,56.31,5.0,20.0,161
2,269.12,5.0,7.5,133
1,159.65,4.0,15.0,120
1,141.51,5.0,7.0,595
1,22.29,3.0,1.0,87
1,70.93,4.0,16.0,531
1,220.04,5.0,3.0,445
1,75.08,5.0,13.0,314
1,108.81,4.0,8.0,107
1,31.0,3.0,10.0,415
1,60.65,1.0,10.0,54
1,126.47,4.0,4.0,73
1,14.38,5.0,1.0,155
1,35.38,5.0,1.0,192
1,75.07,5.0,22.0,274
2,484.69,4.0,7.0,227
1,75.36,5.0,3.0,617
1,138.74,1.0,30.0,164
1,144.78,5.0,20.0,459
1,60.46,3.0,23.0,239
1,139.96,3.0,10.0,222
1,56.6,5.0,6.0,326
1,221.88,3.0,18.0,310
2,166.84,5.0,11.5,339
1,27.98,1.0,13.0,343
1,31.75,5.0,10.0,442
1,147.48,4.0,18.0,142
1,36.11,4.0,10.0,238
1,64.23,5.0,8.0,206
1,61.14,5.0,3.0,137
1,383.89,1.0,53.0,328
1,85.34,5.0,25.0,510
1,43.49,5.0,8.0,113
1,103.43,5.0,6.0,91
1,249.79,5.0,7.0,104
1,139.15,1.0,27.0,202
1,20.1,5.0,10.0,274
1,29.09,5.0,20.0,263
1,38.45,5.0,7.0,78
1,67.58,3.0,11.0,76
1,155.0,2.0,8.0,87
1,164.7,5.0,9.0,254
1,116.94,4.0,14.0,371
1,195.43,5.0,15.0,438
1,91.86,5.0,23.0,528
1,82.98,3.0,4.0,286
1,256.67,5.0,11.0,380
1,163.61,5.0,7.0,56
1,80.77,5.0,17.0,579
2,124.71,5.0,4.0,165
1,418.52,1.0,3.0,158
1,16.53,5.0,3.0,121
1,402.05,5.0,10.0,327
2,818.6899999999999,1.0,6.0,433
1,155.45,5.0,20.0,504
1,107.78,1.0,7.0,484
1,86.96,5.0,8.0,226
1,90.38,5.0,12.0,209
1,151.42,5.0,2.0,287
1,149.77,1.0,33.0,221
1,253.12,4.0,4.0,186
1,549.28,1.0,14.0,225
1,492.88,4.0,4.0,485
1,77.94,5.0,5.0,422
1,124.13,4.0,3.0,204
1,77.57,5.0,14.0,455
1,233.33,4.0,2.0,143
1,316.3,4.0,8.0,343
1,252.42,5.0,13.0,404
1,167.19,5.0,9.0,284
1,62.12,5.0,5.0,355
1,63.23,5.0,9.0,191
1,437.59,1.0,7.0,519
1,155.63,5.0,8.0,232
1,47.63,5.0,14.0,520
1,37.9,4.0,10.0,309
1,129.66,2.0,3.0,327
1,332.04,5.0,16.0,457
1,202.66,4.0,18.0,246
1,42.78,4.0,3.0,509
1,103.26,3.0,4.0,155
1,270.07,4.0,1.0,105
1,67.36,4.0,8.0,207
1,35.13,5.0,8.0,225
1,194.81,4.0,17.0,564
1,65.0,5.0,21.0,266
1,31.43,5.0,14.0,250
1,89.41,5.0,7.0,159
1,69.76,5.0,4.0,440
1,77.98,5.0,14.0,429
1,214.53,5.0,13.0,612
1,51.15,2.0,33.0,189
1,111.52,1.0,4.0,212
1,124.46,4.0,4.0,267
1,75.37,5.0,4.0,88
1,184.52,1.0,3.0,101
1,189.37,5.0,3.0,52
1,64.0,5.0,5.0,245
1,64.48,5.0,3.0,155
1,359.64,4.0,9.0,211
1,146.96,5.0,6.0,277
1,67.5,5.0,22.0,244
1,51.13,3.0,24.0,215
1,810.13,5.0,13.0,397
1,214.76,5.0,13.0,470
1,97.09,4.0,7.0,292
1,154.28,5.0,7.0,224
1,67.22,1.0,30.0,223
1,106.76,4.0,18.0,103
1,253.08,3.0,6.0,380
1,31.22,5.0,12.0,123
1,109.48,4.0,5.0,102
1,28.87,5.0,5.0,220
1,31.13,5.0,7.0,93
1,132.24,3.0,9.0,205
1,148.36,5.0,5.0,374
2,250.84,1.0,39.0,248
1,33.75,5.0,6.0,431
1,706.92,5.0,6.0,518
1,96.31,5.0,14.0,257
1,187.53,5.0,13.0,332
1,300.32,3.0,5.0,456
1,32.24,5.0,4.0,83
1,127.45,5.0,23.0,208
1,83.89,5.0,27.0,616
1,155.65,5.0,8.0,385
1,145.14,5.0,15.0,252
1,175.87,5.0,11.0,334
1,64.09,5.0,6.0,447
1,14.67,3.0,6.0,358
1,134.67,5.0,18.0,155
1,176.98,5.0,4.0,297
1,164.54,5.0,5.0,361
1,65.88,4.0,16.0,211
1,352.24,5.0,2.0,216
1,342.07,1.0,39.0,216
1,64.1,3.0,15.0,266
1,240.4,5.0,26.0,320
1,95.56,5.0,4.0,59
1,77.66,2.0,21.0,286
1,31.51,4.0,1.0,203
1,303.17,5.0,11.0,531
1,48.62,5.0,1.0,183
2,1028.2,1.0,15.0,191
1,161.77,5.0,13.0,356
1,367.11,3.0,16.0,535
1,85.81,5.0,1.0,75
1,49.01,5.0,2.0,209
2,97.62,5.0,10.5,358
1,137.76,5.0,1.0,183
1,121.38,5.0,13.0,458
1,31.38,3.0,4.0,160
1,133.04,5.0,3.0,81
1,32.78,5.0,2.0,77
1,73.34,5.0,6.0,436
1,193.99,4.0,1.0,121
1,26.37,5.0,7.0,133
1,157.22,5.0,12.0,306
1,237.0,4.0,9.0,403
1,26.24,5.0,8.0,464
1,718.76,5.0,21.0,187
1,114.28,5.0,5.0,320
1,25.95,5.0,8.0,582
1,233.98,4.0,13.0,216
1,96.19,5.0,11.0,194
1,148.2,5.0,14.0,118
1,117.16,1.0,42.0,329
1,74.39,5.0,10.0,96
1,58.13,5.0,17.0,225
1,168.15,4.0,10.0,158
1,198.5,4.0,13.0,292
1,59.18,1.0,8.0,69
1,1325.44,1.0,15.0,317
1,234.61,2.0,21.0,78
1,53.0,1.0,20.0,366
1,45.0,5.0,9.0,275
1,155.33,5.0,1.0,274
1,29.18,5.0,7.0,498
1,601.19,4.0,15.0,230
1,118.72,4.0,3.0,192
1,163.58,5.0,11.0,224
2,233.7,4.666666666666667,18.0,638
1,137.97,4.0,16.0,233
1,179.6,3.0,18.0,247
1,33.09,5.0,16.0,350
1,74.34,3.0,29.0,325
1,162.89,5.0,9.0,67
1,318.61,5.0,7.0,183
1,111.74,5.0,7.0,57
1,180.36,4.0,16.0,242
1,88.27,5.0,16.0,212
1,116.94,5.0,26.0,375
1,709.03,4.0,11.0,544
1,24.0,5.0,14.0,316
1,269.87,4.0,7.0,575
1,326.94,5.0,6.0,428
1,90.53,1.0,19.0,205
1,75.44,1.0,9.0,609
1,143.22,5.0,27.0,397
1,169.76,1.0,1.0,513
1,93.68,5.0,2.0,528
1,72.99,4.0,10.0,330
1,88.34,4.0,18.0,376
1,150.89,1.0,34.0,532
1,249.76,5.0,9.0,326
1,25.25,1.0,70.0,589
1,620.82,5.0,12.0,431
1,135.49,3.0,30.0,226
1,410.95,5.0,18.0,433
1,354.48,4.0,5.0,75
1,132.38,1.0,37.0,220
1,45.24,1.0,10.0,111
1,68.35,5.0,11.0,119
1,67.13,4.0,5.0,154
1,118.29,5.0,3.0,345
1,55.1,5.0,16.0,418
1,92.9,5.0,7.0,401
1,61.85,5.0,14.0,208
1,39.09,4.0,21.0,744
1,62.59,5.0,15.0,309
1,572.49,2.0,5.0,316
1,361.25,4.0,5.0,272
1,36.96,5.0,11.0,539
1,283.2,5.0,13.0,197
1,147.15,5.0,11.0,316
1,66.6,4.0,7.0,439
1,27.77,1.0,10.0,326
1,28.09,5.0,6.0,470
1,350.56,5.0,2.0,240
1,266.84,5.0,7.0,68
